time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-24T08:41:03.980Z,-21.4227,-177.5072,353.98,4.3,mb,,105,5.559,1.03,us,us10005jj6,2016-06-07T06:44:02.601Z,"150km SE of Ndoi Island, Fiji",earthquake,10.1,7.4,0.094,32,reviewed,us,us
2016-05-24T08:29:51.000Z,59.972,-141.5799,8.3,1.9,ml,,,,0.63,ak,ak13605564,2016-06-06T22:46:03.516Z,"48km ESE of Cape Yakataga, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-05-24T08:16:26.000Z,65.8443,-147.188,2.8,1.2,ml,,,,0.64,ak,ak13605563,2016-06-06T22:46:00.980Z,"113km NNE of College, Alaska",earthquake,0.9,0.7,,,reviewed,ak,ak
2016-05-24T08:12:11.000Z,60.5031,-143.1516,6.3,1.1,ml,,,,0.65,ak,ak13605561,2016-06-06T22:46:08.336Z,"62km NW of Cape Yakataga, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-05-24T07:55:47.000Z,13.568,-90.332,73,4,md,,,,1.33,us,us200061n3,2016-06-07T06:38:05.401Z,"45km SW of San Francisco Menendez, El Salvador",earthquake,10,9.8,,,reviewed,snet,snet
2016-05-24T07:55:24.000Z,63.3927,-150.231,113.9,1,ml,,,,0.33,ak,ak13615039,2016-05-30T22:07:23.253Z,"63km W of Cantwell, Alaska",earthquake,0.8,0.4,,,reviewed,ak,ak
2016-05-24T07:39:08.010Z,-31.4607,-178.2202,35,4.4,mb,,199,7.791,0.82,us,us20005z7h,2016-06-07T06:36:11.130Z,"64km E of L'Esperance Rock, New Zealand",earthquake,13.1,2,0.149,13,reviewed,us,us
2016-05-24T07:38:50.000Z,60.832,-150.6762,34.6,1.5,ml,,,,0.48,ak,ak13605539,2016-05-30T22:06:18.437Z,"33km N of Sterling, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-05-24T07:36:13.000Z,60.5079,-143.165,4.9,1.2,ml,,,,0.51,ak,ak13605537,2016-06-06T22:46:05.899Z,"63km NW of Cape Yakataga, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-05-24T07:23:27.900Z,-34.0239,-177.4578,13.98,4.7,mb,,232,4.93,0.81,us,us10005jis,2016-06-07T06:24:49.797Z,"South of the Kermadec Islands",earthquake,13.5,6.5,0.13,18,reviewed,us,us
2016-05-24T07:23:23.000Z,59.4537,-137.2499,0.7,1.6,ml,,,,0.66,ak,ak13605536,2016-06-06T22:47:09.295Z,"105km WNW of Haines, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-05-24T07:16:51.300Z,36.6472,-98.8669,6.443,2.5,ml,,150,,0.81,us,us10005jip,2016-06-07T06:20:40.302Z,"25km SW of Alva, Oklahoma",earthquake,1.9,4.9,,,reviewed,tul,tul
2016-05-24T07:03:31.030Z,55.0481,-161.9662,110.52,4.2,mb,,146,0.189,0.9,us,us10005jin,2016-06-07T06:11:10.346Z,"50km ESE of Cold Bay, Alaska",earthquake,5.7,4.8,0.186,8,reviewed,us,us
2016-05-24T06:58:11.740Z,36.1861667,-120.2766667,6.1,1.43,md,28,178,0.08261,0.05,nc,nc72641391,2016-06-02T19:19:37.186Z,"9km NE of Coalinga, California",earthquake,0.4,0.56,0.085,11,reviewed,nc,nc
2016-05-24T06:54:30.000Z,62.5231,-150.0054,19.4,2.2,ml,,,,0.63,ak,ak13605523,2016-05-30T22:06:19.884Z,"22km NNE of Talkeetna, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-05-24T06:53:12.260Z,38.8268333,-122.853,2.69,1.39,md,45,61,0.003108,0.07,nc,nc72641386,2016-06-02T19:19:31.173Z,"10km WNW of The Geysers, California",earthquake,0.19,0.29,0.148,14,reviewed,nc,nc
2016-05-24T06:51:40.000Z,62.3222,-151.0605,77,1.2,ml,,,,0.21,ak,ak13605522,2016-05-30T22:06:03.089Z,"49km W of Talkeetna, Alaska",earthquake,0.3,0.7,,,reviewed,ak,ak
2016-05-24T06:47:46.000Z,63.3014,-151.3798,9.7,1.1,ml,,,,0.59,ak,ak13605520,2016-05-30T22:06:26.071Z,"122km W of Cantwell, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-24T06:45:29.000Z,62.8546,-149.5302,71,1.5,ml,,,,0.57,ak,ak13605517,2016-05-30T22:06:19.234Z,"66km NNE of Talkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-24T06:40:26.280Z,35.8511667,-121.5196667,5.19,1.73,md,29,201,0.1329,0.27,nc,nc72641381,2016-05-26T01:08:02.505Z,"37km NW of San Simeon, California",earthquake,0.87,1.94,0.123,22,reviewed,nc,nc
2016-05-24T06:37:50.000Z,55.1697,-160.7746,59,2.2,ml,,,,0.18,ak,ak13615029,2016-05-30T22:07:22.183Z,"25km SW of Sand Point, Alaska",earthquake,1.1,0.7,,,reviewed,ak,ak
2016-05-24T06:21:14.000Z,51.0642,-179.1793,4,2.6,ml,,,,0.63,ak,ak13605515,2016-05-30T22:08:13.936Z,"22km SSW of Amatignak Island, Alaska",earthquake,2.6,0.8,,,reviewed,ak,ak
2016-05-24T05:45:51.980Z,18.7938333,-155.1426667,45.911,2.21,md,30,274,0.4698,0.08,hv,hv61271531,2016-05-24T18:29:57.450Z,"57km SE of Pahala, Hawaii",earthquake,2.21,2.66,0.075,18,reviewed,hv,hv
2016-05-24T05:32:32.900Z,19.1601,-64.6656,24,2.7,Md,5,316.8,0.83004332,0.27,pr,pr16145002,2016-05-29T23:37:16.777Z,"82km N of Road Town, British Virgin Islands",earthquake,2.1,24,0,4,reviewed,pr,pr
2016-05-24T05:29:02.000Z,50.9438,175.2738,20,3.4,ml,,,,0.93,ak,ak13615027,2016-06-06T22:48:05.347Z,"163km SSW of Buldir Island, Alaska",earthquake,11.2,,,,reviewed,ak,ak
2016-05-24T05:15:28.000Z,61.3704,-147.9337,10.8,1.1,ml,,,,0.36,ak,ak13605512,2016-05-30T22:07:01.941Z,"60km ESE of Lazy Mountain, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-05-24T05:09:47.300Z,18.5709,-67.3854,83,3.2,Md,16,306,0.27937605,0.1,pr,pr16145000,2016-05-24T06:15:38.570Z,"29km WNW of Aguadilla, Puerto Rico",earthquake,0.8,0.5,0,12,reviewed,pr,pr
2016-05-24T05:08:04.870Z,40.4943333,-122.0746667,13.56,1.23,md,10,121,0.05952,0.08,nc,nc72644211,2016-06-01T22:03:04.313Z,"15km W of Shingletown, California",earthquake,1.45,0.74,0.045,6,reviewed,nc,nc
2016-05-24T04:49:20.000Z,59.9425,-148.7384,7.6,1.5,ml,,,,0.4,ak,ak13615025,2016-05-30T22:07:07.070Z,"43km ESE of Seward, Alaska",earthquake,0.5,0.3,,,reviewed,ak,ak
2016-05-24T04:46:54.860Z,33.8796667,-118.5886667,11.06,1.86,ml,38,148,0.1509,0.19,ci,ci37573344,2016-05-24T16:51:25.863Z,"16km W of Manhattan Beach, CA",earthquake,0.32,0.52,0.159,47,reviewed,ci,ci
2016-05-24T04:41:49.560Z,40.0921667,-123.992,20.48,1.49,md,20,125,0.03666,0.11,nc,nc72641376,2016-05-25T01:26:04.173Z,"14km WSW of Redway, California",earthquake,0.3,0.31,0.103,12,reviewed,nc,nc
2016-05-24T04:22:20.470Z,40.4991667,-124.2035,19.41,2.27,md,18,97,0.08954,0.09,nc,nc72641366,2016-06-02T19:19:28.172Z,"8km W of Rio Dell, California",earthquake,0.38,0.37,0.162,22,reviewed,nc,nc
2016-05-24T04:06:01.040Z,40.512,-124.213,18.99,1.95,md,15,122,0.1017,0.08,nc,nc72641361,2016-05-26T02:03:03.857Z,"8km SSE of Ferndale, California",earthquake,0.44,0.51,0.09,13,reviewed,nc,nc
2016-05-24T04:02:43.000Z,63.4826,-147.5228,7.8,2.2,ml,,,,0.78,ak,ak13605506,2016-06-06T22:46:10.881Z,"71km E of Cantwell, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-24T03:53:03.730Z,33.4681667,-116.4291667,12.85,1.36,ml,40,112,0.05516,0.19,ci,ci37573320,2016-05-24T13:18:27.505Z,"24km NNW of Borrego Springs, CA",earthquake,0.26,0.5,0.15,28,reviewed,ci,ci
2016-05-24T03:38:56.000Z,61.3812,-139.9452,5.3,1.6,ml,,,,0.57,ak,ak13605502,2016-06-06T22:45:44.141Z,"148km WNW of Haines Junction, Canada",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-24T03:36:40.000Z,60.2075,-151.2519,52.5,1.2,ml,,,,0.24,ak,ak13605503,2016-05-30T22:06:02.098Z,"18km S of Cohoe, Alaska",earthquake,0.4,0.8,,,reviewed,ak,ak
2016-05-24T03:36:01.230Z,38.8351667,-122.7981667,1.95,1.09,md,38,60,0.006914,0.05,nc,nc72641356,2016-06-02T19:19:25.171Z,"6km WNW of Cobb, California",earthquake,0.18,0.29,0.145,12,reviewed,nc,nc
2016-05-24T03:30:36.000Z,59.4517,-152.9146,98.6,1.5,ml,,,,0.49,ak,ak13615020,2016-05-30T22:07:19.975Z,"71km WSW of Anchor Point, Alaska",earthquake,0.8,0.7,,,reviewed,ak,ak
2016-05-24T03:25:50.000Z,58.1367,-154.5279,7.2,1.6,ml,,,,0.68,ak,ak13615019,2016-05-30T22:07:06.191Z,"74km NNW of Larsen Bay, Alaska",earthquake,1,0.8,,,reviewed,ak,ak
2016-05-24T03:21:21.000Z,39.3451667,-123.2281667,-0.59,2,md,25,40,0.1503,0.07,nc,nc72641351,2016-06-02T19:19:22.170Z,"9km NNW of Redwood Valley, California",earthquake,0.15,0.77,0.127,25,reviewed,nc,nc
2016-05-24T03:20:24.000Z,61.6647,-151.0263,61.3,1.3,ml,,,,0.42,ak,ak13605500,2016-05-30T22:06:24.466Z,"53km W of Willow, Alaska",earthquake,0.4,0.6,,,reviewed,ak,ak
2016-05-24T03:17:35.289Z,40.6408,-119.4517,6.9,1.4,ml,9,187.24,0.067,0.1617,nn,nn00545285,2016-05-24T17:32:06.863Z,"9km NW of Gerlach-Empire, Nevada",earthquake,4.16,3.3,0.33,6,reviewed,nn,nn
2016-05-24T03:14:07.000Z,19.1706,-67.9505,36,2.7,Md,3,338.4,1.0582154,0.28,pr,pr16145001,2016-05-24T07:42:58.159Z,"80km NE of Punta Cana, Dominican Republic",earthquake,4.6,19.2,0,2,reviewed,pr,pr
2016-05-24T03:01:51.740Z,40.606,-124.2575,22.56,1.95,md,12,193,0.1438,0.07,nc,nc72641346,2016-05-26T01:27:05.160Z,"3km N of Ferndale, California",earthquake,0.59,0.46,0.08,9,reviewed,nc,nc
2016-05-24T02:57:39.000Z,60.1463,-141.3424,0,1.4,ml,,,,0.26,ak,ak13605495,2016-05-30T22:06:20.729Z,"61km E of Cape Yakataga, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-05-24T02:53:09.000Z,61.1394,-149.7723,39.9,2,ml,,,,0.61,ak,ak13605491,2016-05-30T22:06:23.584Z,"11km SE of Anchorage, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-24T02:30:46.780Z,34.172,-117.6308333,11.2,1,ml,23,65,0.06488,0.17,ci,ci37573288,2016-05-24T16:40:34.751Z,"7km NW of Rancho Cucamonga, CA",earthquake,0.38,0.67,0.238,2,reviewed,ci,ci
2016-05-24T02:28:58.210Z,34.176,-117.6216667,14.09,1.92,ml,11,105,0.03902,0.29,ci,ci37140700,2016-05-25T01:52:27.358Z,"7km NNW of Rancho Cucamonga, CA",earthquake,0.83,1.63,0.068,5,reviewed,ci,ci
2016-05-24T02:28:26.850Z,34.1716667,-117.6311667,10.47,3.45,ml,176,14,0.03098,0.24,ci,ci37573280,2016-05-25T02:30:04.312Z,"7km NW of Rancho Cucamonga, CA",earthquake,0.12,0.23,0.196,276,reviewed,ci,ci
2016-05-24T02:27:34.000Z,60.209,-141.3426,0,1.1,ml,,,,0.29,ak,ak13605490,2016-05-30T22:06:22.318Z,"62km ENE of Cape Yakataga, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-05-24T02:26:48.220Z,33.9275,-116.7265,14.39,1,ml,47,55,0.1107,0.16,ci,ci37573264,2016-05-24T16:35:18.523Z,"6km E of Cabazon, CA",earthquake,0.17,0.38,0.12,30,reviewed,ci,ci
2016-05-24T01:59:46.470Z,33.498,-116.5231667,11.41,1.15,ml,39,86,0.0597,0.18,ci,ci37573248,2016-05-24T13:19:57.550Z,"15km ESE of Anza, CA",earthquake,0.24,0.4,0.148,27,reviewed,ci,ci
2016-05-24T01:59:37.000Z,60.5142,-143.0772,3.8,1.3,ml,,,,0.62,ak,ak13605486,2016-05-24T02:10:26.401Z,"61km NW of Cape Yakataga, Alaska",earthquake,0.2,0.7,,,automatic,ak,ak
2016-05-24T01:44:47.940Z,40.0868333,-123.995,20.64,2.18,md,22,134,0.03341,0.1,nc,nc72641331,2016-06-02T19:19:13.170Z,"15km WSW of Redway, California",earthquake,0.45,0.31,0.154,22,reviewed,nc,nc
2016-05-24T01:43:40.533Z,38.9997,-118.7482,5,1.5,ml,18,91.84,0.383,0.1363,nn,nn00545282,2016-05-24T17:32:00.447Z,"35km E of Yerington, Nevada",earthquake,1.19,1.9,0.23,10,reviewed,nn,nn
2016-05-24T01:42:45.000Z,60.2189,-141.0533,7.6,1.3,ml,,,,0.55,ak,ak13605482,2016-05-30T22:05:47.004Z,"78km ENE of Cape Yakataga, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-05-24T01:40:04.390Z,38.8219986,-122.845665,1.77,1.04,md,15,62,0.01837,0.02,nc,nc72641326,2016-05-24T01:53:01.960Z,"9km WNW of The Geysers, California",earthquake,0.23,0.72,0.16,5,automatic,nc,nc
2016-05-24T01:25:10.160Z,34.5191667,-118.0941667,9.54,1.22,ml,21,68,0.04039,0.08,ci,ci37573216,2016-05-24T01:52:40.070Z,"3km NE of Vincent, CA",earthquake,0.14,0.25,0.179,17,reviewed,ci,ci
2016-05-24T01:11:49.000Z,61.2703,-150.0719,60.8,1.3,ml,,,,0.27,ak,ak13605479,2016-05-30T22:07:10.668Z,"10km WNW of Anchorage, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-05-24T00:59:25.000Z,59.5421,-152.4084,66.6,1.6,ml,,,,0.24,ak,ak13605461,2016-05-30T22:05:49.369Z,"41km SW of Anchor Point, Alaska",earthquake,0.7,0.6,,,reviewed,ak,ak
2016-05-24T00:46:01.040Z,37.5381667,-118.6831667,10.78,1.26,md,30,48,0.05898,0.05,nc,nc72641311,2016-06-02T19:19:10.168Z,"28km ESE of Mammoth Lakes, California",earthquake,0.27,0.6,0.183,25,reviewed,nc,nc
2016-05-24T00:34:42.000Z,63.7064,-149.6472,122.8,1.2,ml,,,,0.27,ak,ak13615009,2016-05-30T22:07:19.208Z,"37km WSW of Healy, Alaska",earthquake,1.4,0.8,,,reviewed,ak,ak
2016-05-24T00:29:35.350Z,-18.641,-69.4035,123.25,4.9,mb,,71,0.319,0.7,us,us10005jgx,2016-05-29T23:44:24.758Z,"51km SSE of Putre, Chile",earthquake,4.3,4.2,0.029,369,reviewed,us,us
2016-05-24T00:28:31.920Z,19.276,-155.281,30.033,1.89,md,47,146,0.03212,0.1,hv,hv61271051,2016-05-24T15:30:22.800Z,"17km SSW of Volcano, Hawaii",earthquake,0.56,0.76,0.156,18,reviewed,hv,hv
2016-05-24T00:26:29.420Z,19.1866667,-155.411,37.501,1.82,md,43,161,0.05215,0.09,hv,hv61271046,2016-05-24T18:38:05.350Z,"7km ESE of Pahala, Hawaii",earthquake,0.84,1.16,0.07,22,reviewed,hv,hv
2016-05-24T00:07:07.000Z,62.6125,-151.4174,94.1,2.3,ml,,,,0.54,ak,ak13605377,2016-05-30T22:05:48.647Z,"74km WNW of Talkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-23T23:57:33.270Z,17.3899,120.5793,75.24,4.7,mb,,89,3.287,0.7,us,us10005jgt,2016-05-29T23:12:59.941Z,"3km SSW of Pilar, Philippines",earthquake,4.2,5.8,0.05,124,reviewed,us,us
2016-05-23T23:56:36.000Z,60.1828,-141.2594,0,1.4,ml,,,,0.69,ak,ak13605376,2016-05-31T21:22:39.048Z,"66km ENE of Cape Yakataga, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-05-23T23:47:35.000Z,60.7162,-151.5039,76.4,1.7,ml,,,,0.54,ak,ak13605374,2016-05-31T21:22:30.799Z,"12km WNW of Nikiski, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-05-23T23:44:28.000Z,63.1346,-150.2571,7,1.8,ml,,,,0.66,ak,ak13605372,2016-05-31T21:22:29.843Z,"71km WSW of Cantwell, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-23T23:18:52.000Z,51.6339,-178.4853,18.1,1.7,ml,,,,0.53,ak,ak13605371,2016-05-31T21:22:00.321Z,"36km SW of Tanaga Volcano, Alaska",earthquake,0.7,1,,,reviewed,ak,ak
2016-05-23T23:16:27.509Z,36.8983,-117.6174,0,1,ml,6,297.77,0.369,0.1273,nn,nn00545274,2016-05-24T17:19:03.079Z,"51km NE of Lone Pine, California",earthquake,3.96,,0.31,2,reviewed,nn,nn
2016-05-23T23:14:47.900Z,35.046,-117.6715,-0.82,1.49,ml,11,112,0.1132,0.1,ci,ci37573144,2016-05-24T01:45:18.487Z,"6km NNW of Boron, CA",quarry blast,0.4,31.61,0.096,11,reviewed,ci,ci
2016-05-23T23:05:46.320Z,33.7133333,-116.7553333,17.22,1.9,ml,63,22,0.03438,0.14,ci,ci37573128,2016-05-24T01:40:25.170Z,"4km SW of Idyllwild, CA",earthquake,0.13,0.25,0.181,25,reviewed,ci,ci
2016-05-23T23:01:54.000Z,53.1432,-165.531,14.6,1.8,ml,,,,0.28,ak,ak13618493,2016-05-31T21:22:22.368Z,"105km SE of Unalaska, Alaska",earthquake,1.6,0.5,,,reviewed,ak,ak
2016-05-23T22:58:56.000Z,64.9787,-147.3334,0,1.5,ml,,,,0.52,ak,ak13605351,2016-05-31T21:22:38.000Z,"22km NNE of Badger, Alaska",earthquake,0.2,,,,reviewed,ak,ak
2016-05-23T22:53:02.850Z,41.0518333,-121.9853333,7.56,1.27,md,16,64,0.2226,0.07,nc,nc72641276,2016-05-24T02:06:01.991Z,"26km SSE of McCloud, California",earthquake,0.28,2.29,0.1,8,reviewed,nc,nc
2016-05-23T22:47:19.660Z,41.0495,-121.98,7.93,1.72,md,23,65,0.2271,0.09,nc,nc72641271,2016-05-24T02:10:02.998Z,"26km SSE of McCloud, California",earthquake,0.23,2.12,0.158,22,reviewed,nc,nc
2016-05-23T22:43:26.000Z,59.9909,-147.9255,5.6,1.9,ml,,,,0.58,ak,ak13618491,2016-05-31T21:22:21.574Z,"84km ESE of Bear Creek, Alaska",earthquake,1,0.7,,,reviewed,ak,ak
2016-05-23T22:41:09.000Z,60.0015,-147.9189,2.8,2.5,ml,,,,0.61,ak,ak13605348,2016-06-09T02:51:16.840Z,"84km ESE of Bear Creek, Alaska",earthquake,0.4,0.6,,,reviewed,ak,ak
2016-05-23T22:39:58.990Z,38.7596667,-122.7393333,1.03,1.83,md,48,37,0.008035,0.08,nc,nc72641266,2016-06-02T19:19:07.167Z,"2km SE of The Geysers, California",earthquake,0.16,0.27,0.219,20,reviewed,nc,nc
2016-05-23T22:38:21.890Z,38.7601667,-122.7401667,1.11,1.41,md,46,42,0.008177,0.06,nc,nc72641261,2016-06-02T19:19:04.167Z,"2km SE of The Geysers, California",earthquake,0.11,0.19,0.261,18,reviewed,nc,nc
2016-05-23T22:35:27.000Z,60.1406,-141.3692,0,1.5,ml,,,,0.44,ak,ak13605346,2016-05-31T21:22:37.038Z,"59km E of Cape Yakataga, Alaska",earthquake,0.3,,,,reviewed,ak,ak
2016-05-23T22:31:49.000Z,52.0712,-173.0736,25.6,2.5,ml,,,,0.81,us,us20005zg6,2016-06-09T02:44:50.234Z,"78km E of Atka, Alaska",earthquake,5.8,7.5,,11,reviewed,ak,ak
2016-05-23T22:30:13.860Z,38.7865,-122.736,1.28,1.23,md,37,43,0.003307,0.04,nc,nc72641251,2016-06-02T19:19:01.167Z,"2km ENE of The Geysers, California",earthquake,0.13,0.21,0.06,13,reviewed,nc,nc
2016-05-23T22:22:34.830Z,19.1883333,-155.4158333,36.281,1.77,md,36,164,0.05189,0.1,hv,hv61270961,2016-05-24T19:09:02.850Z,"7km ESE of Pahala, Hawaii",earthquake,0.85,1.37,0.06,17,reviewed,hv,hv
2016-05-23T22:20:18.590Z,36.5818333,-121.147,6.59,2.11,md,40,50,0.08654,0.06,nc,nc72641246,2016-06-02T19:18:58.167Z,"23km NE of Soledad, California",earthquake,0.13,0.52,0.205,43,reviewed,nc,nc
2016-05-23T22:18:24.140Z,33.0553333,-114.9816667,-0.15,1.79,ml,7,148,0.08294,0.24,ci,ci37573104,2016-05-24T01:18:33.555Z,"46km NNW of Los Algodones, B.C., MX",quarry blast,0.99,31.61,0.105,4,reviewed,ci,ci
2016-05-23T22:08:57.350Z,31.8147,140.6047,37.48,4.3,mb,,162,1.459,0.59,us,us20005yl0,2016-06-09T02:30:06.369Z,"159km SSE of Hachijo-jima, Japan",earthquake,14,7.6,0.169,10,reviewed,us,us
2016-05-23T22:07:47.980Z,47.2566667,-116.2893333,5,2.17,ml,13,124,0.816,0.24,mb,mb80148654,2016-05-25T18:03:45.520Z,"21km ESE of Saint Maries, Idaho",earthquake,0.93,31.61,0.326,11,reviewed,mb,mb
2016-05-23T21:51:57.560Z,19.4173333,-155.2638333,2.887,1.84,ml,21,108,0.006297,0.07,hv,hv61270926,2016-05-24T19:15:12.120Z,"3km WSW of Volcano, Hawaii",earthquake,0.3,0.2,0.157,12,reviewed,hv,hv
2016-05-23T21:49:34.700Z,38.8198333,-122.7785,1.75,1.49,md,42,28,0.006783,0.04,nc,nc72641236,2016-06-02T19:18:51.166Z,"4km W of Cobb, California",earthquake,0.1,0.19,0.288,13,reviewed,nc,nc
2016-05-23T21:48:53.000Z,51.8398,-174.4983,38.6,2.1,ml,,,,0.27,ak,ak13605216,2016-05-31T21:22:43.104Z,"44km SSW of Atka, Alaska",earthquake,2.9,2.7,,,reviewed,ak,ak
2016-05-23T21:40:07.900Z,-14.9884,167.5307,134.28,4.7,mb,,114,0.554,1.28,us,us10005jeu,2016-06-09T00:08:03.247Z,"52km E of Port-Olry, Vanuatu",earthquake,9.1,5.4,0.093,35,reviewed,us,us
2016-05-23T21:39:39.370Z,49.1313333,-121.7643333,-0.76,2.55,ml,4,281,0.2462,0.47,uw,uw61142982,2016-05-23T22:32:07.742Z,"11km S of Agassiz, Canada",explosion,6.43,31.61,0.061,3,reviewed,uw,uw
2016-05-23T21:31:47.780Z,38.1238333,-122.1806667,-0.07,1.05,md,9,102,0.02483,0.06,nc,nc72641226,2016-05-24T01:19:08.588Z,"1km WNW of Quarry near Vallejo, CA",quarry blast,0.51,31.61,0.066,8,reviewed,nc,nc
2016-05-23T21:26:24.000Z,59.7169,-152.5225,69.5,1.5,ml,,,,0.39,ak,ak13605202,2016-05-31T21:22:31.485Z,"39km W of Anchor Point, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-05-23T21:23:02.260Z,37.3213333,-122.1041667,-0.29,1.5,md,8,132,0.01561,0.06,nc,nc71102359,2016-05-25T18:53:35.253Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.29,31.61,0.375,7,reviewed,nc,nc
2016-05-23T21:20:27.500Z,32.7783333,-115.4485,9.36,1.69,ml,15,81,0.02695,0.16,ci,ci37573056,2016-05-24T01:00:15.889Z,"7km WSW of Holtville, CA",earthquake,0.41,0.58,0.198,14,reviewed,ci,ci
2016-05-23T21:18:52.000Z,60.4168,-141.4661,12.4,1.4,ml,,,,0.66,ak,ak13605200,2016-05-23T22:07:26.001Z,"66km NE of Cape Yakataga, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-05-23T21:14:12.000Z,61.2176,-140.1883,2.7,1.2,ml,,,,0.38,ak,ak13605199,2016-05-31T21:22:33.844Z,"153km WNW of Haines Junction, Canada",earthquake,0.2,0.7,,,reviewed,ak,ak
2016-05-23T21:14:00.760Z,-7.0081,125.1516,508.52,4.5,mb,,28,2.866,1.03,us,us10005jep,2016-06-08T23:48:56.799Z,"177km NNW of Dili, East Timor",earthquake,10.3,6.6,0.073,55,reviewed,us,us
2016-05-23T21:11:30.320Z,36.558,-121.0306667,6.81,1.63,md,16,132,0.02166,0.16,nc,nc72641201,2016-05-25T04:53:02.655Z,"30km ENE of Soledad, California",earthquake,0.58,0.61,0.241,14,reviewed,nc,nc
2016-05-23T21:10:01.190Z,44.8255,-111.3853333,10.08,1.01,ml,8,113,0.032,0.07,mb,mb80149209,2016-05-25T17:39:22.720Z,"28km NW of West Yellowstone, Montana",earthquake,0.51,1.19,0.308,4,reviewed,mb,mb
2016-05-23T21:09:35.220Z,44.8323333,-111.404,12.53,1.02,ml,9,99,0.019,0.11,mb,mb80148629,2016-05-25T17:34:16.480Z,"30km NW of West Yellowstone, Montana",earthquake,0.71,0.7,0.272,4,reviewed,mb,mb
2016-05-23T20:27:30.000Z,63.069,-150.7622,124.7,1.2,ml,,,,0.38,ak,ak13618483,2016-05-31T21:22:51.068Z,"89km NNW of Talkeetna, Alaska",earthquake,2.1,1,,,reviewed,ak,ak
2016-05-23T20:11:09.000Z,65.1512,-148.9759,14.2,1.3,ml,,,,0.48,ak,ak13605193,2016-06-06T22:13:59.384Z,"56km NW of Ester, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-23T20:11:08.510Z,37.3596667,-121.318,2.07,1.17,md,10,181,0.001951,0.03,nc,nc72641171,2016-05-24T01:35:03.917Z,"20km SW of Patterson, California",earthquake,0.56,0.22,0.149,10,reviewed,nc,nc
2016-05-23T20:05:20.700Z,33.7138333,-117.337,-0.49,1.4,ml,36,62,0.04081,0.15,ci,ci37572992,2016-05-24T00:55:17.849Z,"5km N of Lake Elsinore, CA",quarry blast,0.23,31.61,0.222,23,reviewed,ci,ci
2016-05-23T19:56:55.880Z,34.3595,-118.664,8.22,1.56,ml,36,104,0.04398,0.26,ci,ci37572976,2016-05-24T00:52:24.918Z,"12km NE of Simi Valley, CA",earthquake,0.36,0.75,0.1,14,reviewed,ci,ci
2016-05-23T19:52:52.920Z,36.111,-120.6796667,6.05,1.18,md,30,74,0.03613,0.07,nc,nc72641156,2016-06-02T19:18:48.164Z,"28km W of Coalinga, California",earthquake,0.3,0.47,0.249,14,reviewed,nc,nc
2016-05-23T19:50:46.000Z,59.9848,-152.7997,103,1.5,ml,,,,0.49,ak,ak13618481,2016-05-31T21:22:20.840Z,"55km S of Redoubt Volcano, Alaska",earthquake,1.7,0.7,,,reviewed,ak,ak
2016-05-23T19:49:57.330Z,34.3615,-118.662,8.19,1.63,ml,46,99,0.04322,0.22,ci,ci37572968,2016-05-24T00:42:57.825Z,"12km NE of Simi Valley, CA",earthquake,0.27,0.53,0.076,18,reviewed,ci,ci
2016-05-23T19:47:18.550Z,-3.5505,139.8577,68,4.5,mb,,63,7.622,0.6,us,us10005je0,2016-06-15T22:54:01.786Z,"129km SW of Abepura, Indonesia",earthquake,10.7,6.5,0.075,53,reviewed,us,us
2016-05-23T19:44:29.350Z,34.0066667,-116.8641667,15.91,1.62,ml,63,25,0.05478,0.13,ci,ci37572960,2016-05-24T00:28:27.050Z,"9km N of Banning, CA",earthquake,0.13,0.32,0.2,24,reviewed,ci,ci
